query_id,context_type,abstention_policy,abstain_threshold,vote_threshold,normalization_mode,aggregation_mode,tie_breaker,group_size,final_answer,abstained,winning_normalized_answer,winning_vote_count,winning_vote_share,vote_margin,denominator,n_groups,n_abstentions,abstention_rate,wrong_answer_vote_share,correct_answer_vote_share,strict_asr_success,correct_answer_match,vote_counts
5ae224da554299234fd043ee,mutated,discard_abstentions,0.5,0.5,squad,exact,abstain,1,yes,False,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,True,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.5,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.5,0.5,token,exact,abstain,1,yes,False,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,True,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.5,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.6,0.5,squad,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.6,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.6,0.5,token,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.6,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.7,0.5,squad,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.7,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.7,0.5,token,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,discard_abstentions,0.7,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.0,0.5,squad,exact,abstain,1,yes,False,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,True,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.0,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.0,0.5,token,exact,abstain,1,yes,False,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,True,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.0,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.5,0.5,squad,exact,abstain,1,yes,False,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,True,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.5,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.5,0.5,token,exact,abstain,1,yes,False,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,True,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.5,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.6,0.5,squad,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.6,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.6,0.5,token,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.6,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.7,0.5,squad,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.7,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.7,0.5,token,exact,abstain,1,I don't know,True,yes,5,0.5,0.3,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 5, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,mutated,include_abstentions,0.7,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,8,0.8,0.7,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 8, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.0,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.0,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.0,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.0,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.5,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.5,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.5,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.5,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.6,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.6,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.6,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.6,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.7,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.7,0.5,squad,keyword,abstain,1,I don't know,True,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,False,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.7,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,discard_abstentions,0.7,0.5,token,keyword,abstain,1,I don't know,True,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,False,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.0,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.0,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.0,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.0,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.5,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.5,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.5,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.5,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.6,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.6,0.5,squad,keyword,abstain,1,yes drink gibson contains gin while zurracapote does not typically contain,False,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.6,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.6,0.5,token,keyword,abstain,1,yes the drink gibson contains gin while zurracapote does not typically contain,False,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,True,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.7,0.5,squad,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both drinks gibson and zurracapote can contain gin"": 1, ""yes both drinks gibson and zurracapote contain gin"": 1, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.7,0.5,squad,keyword,abstain,1,I don't know,True,yes drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,False,False,"{""yes drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both drinks gibson and zurracapote can contain gin"": 2, ""yes drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.7,0.5,token,exact,abstain,1,I don't know,True,yes,3,0.3,0.1,10,10,0,0.0,0.9,0.1,False,False,"{""yes"": 3, ""yes the drink gibson contains gin while zurracapote does not contain gin"": 2, ""yes both the drinks gibson and zurracapote can contain gin"": 1, ""yes both the drinks gibson and zurracapote contain gin"": 1, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1, ""yes the drink gibson contains gin while zurracapote does not typically contain"": 1}"
5ae224da554299234fd043ee,original,include_abstentions,0.7,0.5,token,keyword,abstain,1,I don't know,True,yes the drink gibson contains gin while zurracapote does not typically contain,6,0.6,0.4,10,10,0,0.0,0.9,0.1,False,False,"{""yes the drink gibson contains gin while zurracapote does not typically contain"": 6, ""yes both the drinks gibson and zurracapote can contain gin"": 2, ""yes the drink gibson contains gin but zurracapote does not contain gin"": 1, ""no zurracapote does not contain gin"": 1}"
